opportunity_id,account_id,deal_stage,estimated_deal_value,created_at
opp_1540,acct_0355,proposal,2635.86,2025-03-12T00:00:00Z
opp_1541,acct_0447,procurement,563.28,2024-06-27T00:00:00Z
opp_1542,acct_0263,proposal,654.21,2024-03-17T00:00:00Z
opp_1543,acct_0299,discovery,451.03,2025-08-19T00:00:00Z
opp_1544,acct_0453,security_review,736.63,2025-02-02T00:00:00Z
opp_1545,acct_0200,security_review,3452.72,2025-03-28T00:00:00Z
opp_1546,acct_0281,procurement,96985.63,2025-02-14T00:00:00Z
opp_1547,acct_0149,proposal,35803.67,2024-07-09T00:00:00Z
opp_1548,acct_0311,closed_won,209396.24,2025-07-31T00:00:00Z
opp_1549,acct_0442,discovery,505.51,2025-11-03T00:00:00Z
opp_1550,acct_0123,discovery,159701.09,2025-11-04T00:00:00Z
opp_1551,acct_0489,discovery,498.52,2025-06-29T00:00:00Z
opp_1552,acct_0381,procurement,773.27,2025-03-21T00:00:00Z
opp_1553,acct_0466,closed_won,525.21,2024-11-03T00:00:00Z
opp_1554,acct_0206,closed_won,5589.45,2025-11-02T00:00:00Z
opp_1555,acct_0425,procurement,40545.81,2025-01-19T00:00:00Z
opp_1556,acct_0235,discovery,181383.87,2025-01-17T00:00:00Z
opp_1557,acct_0355,discovery,2900.54,2025-01-26T00:00:00Z
opp_1558,acct_0370,security_review,365.1,2025-10-03T00:00:00Z
opp_1559,acct_0372,proposal,35662.96,2025-12-06T00:00:00Z
opp_1560,acct_0033,procurement,142444.45,2025-05-23T00:00:00Z
opp_1561,acct_0027,closed_lost,207593.2,2024-06-04T00:00:00Z
opp_1562,acct_0057,closed_lost,8221.19,2024-09-24T00:00:00Z
opp_1563,acct_0434,discovery,148253.02,2024-05-15T00:00:00Z
opp_1564,acct_0383,closed_lost,33070.78,2025-08-17T00:00:00Z
opp_1565,acct_0113,security_review,889.1,2025-05-06T00:00:00Z
opp_1566,acct_0349,discovery,91339.93,2024-03-14T00:00:00Z
opp_1567,acct_0310,discovery,4326.48,2025-03-05T00:00:00Z
opp_1568,acct_0057,closed_lost,6155.93,2024-06-03T00:00:00Z
opp_1569,acct_0246,closed_won,516.37,2025-01-21T00:00:00Z
opp_1570,acct_0271,discovery,129059.51,2024-11-17T00:00:00Z
opp_1571,acct_0315,discovery,605.24,2025-09-09T00:00:00Z
opp_1572,acct_0343,proposal,177490.36,2025-01-26T00:00:00Z
opp_1573,acct_0379,closed_won,194817.36,2025-01-16T00:00:00Z
opp_1574,acct_0474,closed_lost,34335.95,2024-03-23T00:00:00Z
opp_1575,acct_0369,discovery,715.01,2024-07-22T00:00:00Z
opp_1576,acct_0066,procurement,742.42,2024-04-20T00:00:00Z
opp_1577,acct_0298,proposal,130538.68,2025-01-04T00:00:00Z
opp_1578,acct_0215,closed_won,5694.51,2025-11-24T00:00:00Z
opp_1579,acct_0457,closed_won,6650.95,2024-03-05T00:00:00Z
opp_1580,acct_0015,closed_lost,1109.69,2025-06-13T00:00:00Z
opp_1581,acct_0415,proposal,301498.85,2024-02-08T00:00:00Z
opp_1582,acct_0198,closed_won,2811.45,2025-11-28T00:00:00Z
opp_1583,acct_0064,closed_lost,542.25,2025-12-26T00:00:00Z
opp_1584,acct_0185,procurement,25732.87,2025-05-26T00:00:00Z
opp_1585,acct_0456,closed_won,7969.15,2025-01-25T00:00:00Z
opp_1586,acct_0310,procurement,4925.19,2024-11-11T00:00:00Z
opp_1587,acct_0403,discovery,151103.13,2025-12-12T00:00:00Z
opp_1588,acct_0052,closed_lost,184677.97,2024-12-18T00:00:00Z
opp_1589,acct_0285,closed_won,8087.4,2025-12-16T00:00:00Z
opp_1590,acct_0289,proposal,768.06,2024-12-25T00:00:00Z
opp_1591,acct_0076,discovery,230871.81,2024-07-21T00:00:00Z
opp_1592,acct_0275,discovery,154923.18,2025-03-23T00:00:00Z
opp_1593,acct_0165,proposal,28154.71,2024-11-06T00:00:00Z
opp_1594,acct_0066,closed_won,623.49,2024-09-25T00:00:00Z
opp_1595,acct_0322,closed_won,968.5,2025-04-07T00:00:00Z
opp_1596,acct_0183,proposal,23247.72,2025-04-10T00:00:00Z
opp_1597,acct_0101,security_review,7476.43,2025-06-08T00:00:00Z
opp_1598,acct_0483,proposal,7913.95,2025-09-15T00:00:00Z
opp_1599,acct_0454,closed_lost,48113.36,2025-10-11T00:00:00Z
opp_1600,acct_0422,proposal,155967.32,2024-09-10T00:00:00Z
opp_1601,acct_0196,security_review,617.7,2024-10-27T00:00:00Z
opp_1602,acct_0222,security_review,5505.67,2025-03-01T00:00:00Z
opp_1603,acct_0215,discovery,7420.37,2025-03-12T00:00:00Z
opp_1604,acct_0400,security_review,183703.7,2025-09-30T00:00:00Z
opp_1605,acct_0482,closed_won,42113.27,2025-11-11T00:00:00Z
opp_1606,acct_0357,discovery,316112.24,2024-08-01T00:00:00Z
opp_1607,acct_0339,proposal,20045.37,2024-09-07T00:00:00Z
opp_1608,acct_0314,closed_lost,31629.71,2025-08-11T00:00:00Z
opp_1609,acct_0489,procurement,392.58,2024-03-25T00:00:00Z
opp_1610,acct_0433,closed_won,198152.57,2024-06-05T00:00:00Z
opp_1611,acct_0254,closed_lost,128670.73,2024-06-13T00:00:00Z
opp_1612,acct_0260,discovery,505.98,2025-02-21T00:00:00Z
opp_1613,acct_0464,procurement,169480.84,2024-08-01T00:00:00Z
opp_1614,acct_0177,discovery,227619.86,2024-08-18T00:00:00Z
opp_1615,acct_0134,procurement,433.59,2025-09-23T00:00:00Z
opp_1616,acct_0433,procurement,260998.17,2025-05-28T00:00:00Z
opp_1617,acct_0473,closed_lost,732.39,2025-11-26T00:00:00Z
opp_1618,acct_0149,closed_won,36065.96,2025-02-08T00:00:00Z
opp_1619,acct_0236,proposal,2663.62,2025-04-11T00:00:00Z
opp_1620,acct_0117,discovery,5394.85,2024-12-22T00:00:00Z
opp_1621,acct_0229,closed_won,33447.01,2024-09-10T00:00:00Z
opp_1622,acct_0170,discovery,289971.74,2025-02-22T00:00:00Z
opp_1623,acct_0492,proposal,144301.23,2025-06-01T00:00:00Z
opp_1624,acct_0074,procurement,578.88,2024-12-02T00:00:00Z
opp_1625,acct_0082,closed_lost,32141.7,2025-01-01T00:00:00Z
opp_1626,acct_0466,closed_lost,672.89,2025-01-28T00:00:00Z
opp_1627,acct_0411,proposal,123052.59,2024-12-16T00:00:00Z
opp_1628,acct_0371,closed_won,7910.13,2025-07-21T00:00:00Z
opp_1629,acct_0079,closed_won,165745.21,2024-08-12T00:00:00Z
opp_1630,acct_0044,proposal,156045.4,2024-10-28T00:00:00Z
opp_1631,acct_0325,procurement,280.81,2025-12-06T00:00:00Z
opp_1632,acct_0087,procurement,726.34,2025-01-05T00:00:00Z
opp_1633,acct_0413,security_review,5022.99,2025-05-13T00:00:00Z
opp_1634,acct_0166,security_review,8288.93,2024-09-16T00:00:00Z
opp_1635,acct_0461,closed_lost,6100.84,2024-12-18T00:00:00Z
opp_1636,acct_0363,discovery,5579.93,2024-06-07T00:00:00Z
opp_1637,acct_0023,proposal,501.86,2024-05-04T00:00:00Z
opp_1638,acct_0120,closed_lost,590.29,2024-03-27T00:00:00Z
opp_1639,acct_0322,security_review,914.87,2024-07-14T00:00:00Z
opp_1640,acct_0311,closed_lost,238477.78,2025-10-24T00:00:00Z
opp_1641,acct_0061,proposal,176471.51,2024-09-23T00:00:00Z
opp_1642,acct_0014,closed_won,417.98,2025-11-01T00:00:00Z
opp_1643,acct_0179,closed_won,325294.08,2024-09-12T00:00:00Z
opp_1644,acct_0189,closed_lost,37941.88,2025-02-11T00:00:00Z
opp_1645,acct_0377,closed_won,300.23,2024-07-27T00:00:00Z
opp_1646,acct_0130,closed_won,4772.14,2024-02-03T00:00:00Z
opp_1647,acct_0155,discovery,476.67,2025-05-15T00:00:00Z
opp_1648,acct_0365,closed_won,19791.25,2024-04-02T00:00:00Z
opp_1649,acct_0330,closed_won,13213.75,2024-10-26T00:00:00Z
opp_1650,acct_0070,procurement,333006.29,2025-08-05T00:00:00Z
opp_1651,acct_0232,closed_won,6090.05,2025-05-28T00:00:00Z
opp_1652,acct_0101,closed_won,6925.06,2025-11-24T00:00:00Z
opp_1653,acct_0330,proposal,16559.99,2024-06-16T00:00:00Z
opp_1654,acct_0108,closed_won,4069.16,2024-08-23T00:00:00Z
opp_1655,acct_0189,closed_lost,27886.91,2025-04-14T00:00:00Z
opp_1656,acct_0117,security_review,5984.79,2024-03-20T00:00:00Z
opp_1657,acct_0055,closed_won,114029.17,2025-08-26T00:00:00Z
opp_1658,acct_0017,discovery,813.45,2024-03-24T00:00:00Z
opp_1659,acct_0319,discovery,18950.45,2024-07-30T00:00:00Z
opp_1660,acct_0250,proposal,264561.37,2025-03-09T00:00:00Z
opp_1661,acct_0131,proposal,173761.86,2025-06-22T00:00:00Z
opp_1662,acct_0162,discovery,256587.94,2025-06-28T00:00:00Z
opp_1663,acct_0380,closed_won,427.88,2025-03-19T00:00:00Z
opp_1664,acct_0046,closed_lost,689.78,2024-07-18T00:00:00Z
opp_1665,acct_0075,closed_lost,27541.83,2026-01-08T00:00:00Z
opp_1666,acct_0285,discovery,6180.0,2024-12-25T00:00:00Z
opp_1667,acct_0357,procurement,278239.47,2025-03-08T00:00:00Z
opp_1668,acct_0422,proposal,236205.34,2025-05-03T00:00:00Z
opp_1669,acct_0204,closed_won,13779.53,2024-05-27T00:00:00Z
opp_1670,acct_0275,closed_lost,158162.32,2024-03-29T00:00:00Z
opp_1671,acct_0479,security_review,30969.84,2024-04-12T00:00:00Z
opp_1672,acct_0082,procurement,29774.38,2024-02-01T00:00:00Z
opp_1673,acct_0209,discovery,726.26,2024-03-05T00:00:00Z
opp_1674,acct_0097,closed_won,27649.18,2024-08-14T00:00:00Z
opp_1675,acct_0431,closed_lost,386.47,2024-05-08T00:00:00Z
opp_1676,acct_0365,security_review,25201.45,2024-02-04T00:00:00Z
opp_1677,acct_0070,security_review,219955.81,2024-03-10T00:00:00Z
opp_1678,acct_0037,closed_lost,181022.42,2024-08-07T00:00:00Z
opp_1679,acct_0327,closed_won,24160.61,2024-05-20T00:00:00Z
opp_1680,acct_0056,discovery,4340.16,2025-01-24T00:00:00Z
opp_1681,acct_0216,security_review,783.78,2024-07-16T00:00:00Z
opp_1682,acct_0256,procurement,611.29,2025-11-07T00:00:00Z
opp_1683,acct_0282,security_review,423.07,2025-09-23T00:00:00Z
opp_1684,acct_0105,proposal,201368.45,2024-11-28T00:00:00Z
opp_1685,acct_0346,closed_won,232391.27,2024-04-11T00:00:00Z
opp_1686,acct_0111,procurement,34558.29,2025-09-12T00:00:00Z
opp_1687,acct_0464,closed_lost,128850.21,2026-01-13T00:00:00Z
opp_1688,acct_0354,procurement,183607.94,2024-12-12T00:00:00Z
opp_1689,acct_0460,discovery,15503.87,2024-10-31T00:00:00Z
opp_1690,acct_0072,closed_lost,7261.36,2024-08-08T00:00:00Z
opp_1691,acct_0314,security_review,27598.95,2025-11-16T00:00:00Z
opp_1692,acct_0067,proposal,24939.96,2024-10-15T00:00:00Z
opp_1693,acct_0145,closed_lost,658.22,2024-02-12T00:00:00Z
opp_1694,acct_0250,discovery,166453.53,2024-09-09T00:00:00Z
opp_1695,acct_0492,procurement,138674.92,2024-03-02T00:00:00Z
opp_1696,acct_0298,discovery,211671.97,2025-05-31T00:00:00Z
opp_1697,acct_0416,discovery,20935.14,2025-01-21T00:00:00Z
opp_1698,acct_0202,closed_lost,298.43,2025-09-24T00:00:00Z
opp_1699,acct_0496,proposal,176012.92,2024-08-13T00:00:00Z
opp_1700,acct_0097,security_review,40279.36,2025-07-01T00:00:00Z
opp_1701,acct_0005,closed_won,171913.86,2024-09-22T00:00:00Z
opp_1702,acct_0164,discovery,713.59,2024-12-14T00:00:00Z
opp_1703,acct_0014,discovery,527.92,2024-05-19T00:00:00Z
opp_1704,acct_0236,procurement,3735.23,2025-01-30T00:00:00Z
opp_1705,acct_0111,closed_lost,28697.46,2024-05-16T00:00:00Z
opp_1706,acct_0214,closed_lost,575.21,2025-11-06T00:00:00Z
opp_1707,acct_0472,proposal,160001.63,2025-01-23T00:00:00Z
opp_1708,acct_0328,proposal,26274.26,2024-02-28T00:00:00Z
opp_1709,acct_0414,discovery,26906.39,2024-06-23T00:00:00Z
opp_1710,acct_0037,proposal,197408.16,2025-06-01T00:00:00Z
opp_1711,acct_0107,discovery,138888.93,2024-07-27T00:00:00Z
opp_1712,acct_0201,procurement,130033.16,2024-05-02T00:00:00Z
opp_1713,acct_0413,closed_lost,7057.27,2024-07-09T00:00:00Z
opp_1714,acct_0372,discovery,25028.13,2025-12-11T00:00:00Z
opp_1715,acct_0491,discovery,7161.16,2024-08-22T00:00:00Z
opp_1716,acct_0154,security_review,2249.45,2024-02-03T00:00:00Z
opp_1717,acct_0298,closed_won,145049.12,2025-03-27T00:00:00Z
opp_1718,acct_0029,discovery,161169.67,2024-10-22T00:00:00Z
opp_1719,acct_0355,proposal,3182.68,2025-06-07T00:00:00Z
opp_1720,acct_0233,closed_lost,611.61,2024-10-10T00:00:00Z
opp_1721,acct_0072,procurement,7507.2,2024-04-23T00:00:00Z
opp_1722,acct_0298,closed_lost,195270.22,2024-04-25T00:00:00Z
opp_1723,acct_0067,closed_lost,27431.68,2024-05-29T00:00:00Z
opp_1724,acct_0321,closed_lost,3446.32,2025-07-25T00:00:00Z
opp_1725,acct_0282,procurement,676.36,2025-07-22T00:00:00Z
opp_1726,acct_0115,discovery,466.96,2025-07-14T00:00:00Z
opp_1727,acct_0043,closed_won,414.69,2024-07-27T00:00:00Z
opp_1728,acct_0232,closed_lost,4441.57,2024-11-17T00:00:00Z
opp_1729,acct_0424,discovery,630.97,2024-11-24T00:00:00Z
opp_1730,acct_0180,security_review,159667.12,2024-03-12T00:00:00Z
opp_1731,acct_0203,proposal,353.2,2025-01-08T00:00:00Z
opp_1732,acct_0325,closed_lost,486.98,2024-11-03T00:00:00Z
opp_1733,acct_0321,discovery,5087.99,2025-09-03T00:00:00Z
opp_1734,acct_0446,closed_lost,831.38,2024-12-10T00:00:00Z
opp_1735,acct_0347,procurement,49682.94,2024-10-29T00:00:00Z
opp_1736,acct_0397,closed_won,551.22,2025-05-05T00:00:00Z
opp_1737,acct_0367,security_review,709.43,2024-09-13T00:00:00Z
opp_1738,acct_0417,proposal,135711.61,2024-02-03T00:00:00Z
opp_1739,acct_0307,discovery,209671.15,2025-06-10T00:00:00Z
opp_1740,acct_0105,security_review,197778.37,2025-09-18T00:00:00Z
opp_1741,acct_0082,closed_won,46104.97,2024-03-10T00:00:00Z
opp_1742,acct_0326,procurement,13415.43,2024-08-08T00:00:00Z
opp_1743,acct_0288,closed_lost,655.9,2024-03-19T00:00:00Z
opp_1744,acct_0417,closed_won,113827.02,2024-07-25T00:00:00Z
opp_1745,acct_0493,discovery,258794.47,2025-10-29T00:00:00Z
opp_1746,acct_0246,closed_lost,549.9,2024-10-06T00:00:00Z
opp_1747,acct_0010,closed_won,32882.65,2025-03-16T00:00:00Z
opp_1748,acct_0228,security_review,200046.57,2025-01-14T00:00:00Z
opp_1749,acct_0010,closed_lost,26859.12,2025-01-16T00:00:00Z
opp_1750,acct_0443,closed_lost,43208.42,2025-11-04T00:00:00Z
opp_1751,acct_0351,procurement,199809.01,2024-03-04T00:00:00Z
opp_1752,acct_0118,proposal,153343.7,2024-04-27T00:00:00Z
opp_1753,acct_0297,security_review,98898.8,2025-12-23T00:00:00Z
opp_1754,acct_0183,proposal,31248.69,2025-09-12T00:00:00Z
opp_1755,acct_0277,discovery,702.27,2024-04-17T00:00:00Z
opp_1756,acct_0284,discovery,769.7,2024-12-02T00:00:00Z
opp_1757,acct_0107,closed_lost,116467.48,2026-01-15T00:00:00Z
opp_1758,acct_0226,closed_lost,4297.8,2025-11-22T00:00:00Z
opp_1759,acct_0384,procurement,28678.94,2025-06-03T00:00:00Z
opp_1760,acct_0493,proposal,157957.47,2024-12-23T00:00:00Z
opp_1761,acct_0457,closed_won,6528.62,2025-12-02T00:00:00Z
opp_1762,acct_0325,discovery,331.47,2025-08-28T00:00:00Z
opp_1763,acct_0182,closed_won,203178.33,2024-11-18T00:00:00Z
opp_1764,acct_0398,security_review,685.11,2024-08-29T00:00:00Z
opp_1765,acct_0185,security_review,24053.68,2024-04-19T00:00:00Z
opp_1766,acct_0114,proposal,611.94,2024-05-12T00:00:00Z
opp_1767,acct_0062,procurement,155229.89,2024-11-23T00:00:00Z
opp_1768,acct_0032,closed_lost,259838.22,2025-09-11T00:00:00Z
opp_1769,acct_0361,closed_lost,150727.77,2025-06-13T00:00:00Z
opp_1770,acct_0285,discovery,5275.37,2025-08-12T00:00:00Z
opp_1771,acct_0416,closed_won,26552.02,2025-02-22T00:00:00Z
opp_1772,acct_0498,discovery,33877.85,2025-01-13T00:00:00Z
opp_1773,acct_0036,security_review,506.57,2024-12-26T00:00:00Z
opp_1774,acct_0229,procurement,32369.01,2024-05-31T00:00:00Z
opp_1775,acct_0026,closed_won,902.54,2025-12-23T00:00:00Z
opp_1776,acct_0243,closed_won,15499.86,2025-12-05T00:00:00Z
opp_1777,acct_0210,security_review,12461.88,2025-10-22T00:00:00Z
opp_1778,acct_0292,discovery,42729.02,2024-06-01T00:00:00Z
opp_1779,acct_0203,closed_lost,457.42,2024-07-12T00:00:00Z
opp_1780,acct_0197,closed_won,175942.49,2025-04-14T00:00:00Z
opp_1781,acct_0408,closed_lost,363.96,2024-05-12T00:00:00Z
opp_1782,acct_0383,proposal,44067.33,2024-02-14T00:00:00Z
opp_1783,acct_0281,proposal,117602.53,2025-09-03T00:00:00Z
opp_1784,acct_0070,procurement,299985.96,2025-03-03T00:00:00Z
opp_1785,acct_0386,closed_won,182193.59,2025-05-25T00:00:00Z
opp_1786,acct_0431,security_review,322.0,2025-12-22T00:00:00Z
opp_1787,acct_0258,closed_won,370.15,2024-11-27T00:00:00Z
opp_1788,acct_0236,proposal,2794.85,2024-05-03T00:00:00Z
opp_1789,acct_0464,closed_won,191830.52,2025-02-18T00:00:00Z
opp_1790,acct_0427,closed_won,235224.31,2025-01-16T00:00:00Z
opp_1791,acct_0399,proposal,547.53,2025-01-04T00:00:00Z
opp_1792,acct_0091,closed_won,5371.89,2024-07-09T00:00:00Z
opp_1793,acct_0382,security_review,5986.16,2025-05-29T00:00:00Z
opp_1794,acct_0218,proposal,803.18,2025-10-28T00:00:00Z
opp_1795,acct_0155,closed_won,598.33,2024-07-08T00:00:00Z
opp_1796,acct_0266,discovery,197582.92,2024-11-29T00:00:00Z
opp_1797,acct_0341,discovery,305.82,2025-07-11T00:00:00Z
opp_1798,acct_0257,discovery,30145.83,2024-10-10T00:00:00Z
opp_1799,acct_0304,proposal,40443.53,2025-07-18T00:00:00Z
opp_1800,acct_0225,procurement,19206.72,2024-12-13T00:00:00Z
opp_1801,acct_0402,security_review,746.59,2024-08-28T00:00:00Z
opp_1802,acct_0437,closed_won,243908.04,2025-03-26T00:00:00Z
opp_1803,acct_0316,closed_won,405.63,2025-05-22T00:00:00Z
opp_1804,acct_0352,proposal,161669.67,2025-09-24T00:00:00Z
opp_1805,acct_0173,proposal,261174.74,2025-11-18T00:00:00Z
opp_1806,acct_0086,proposal,450.76,2024-03-02T00:00:00Z
opp_1807,acct_0011,closed_lost,6093.84,2024-02-25T00:00:00Z
opp_1808,acct_0353,closed_lost,200024.31,2025-05-15T00:00:00Z
opp_1809,acct_0336,procurement,271372.21,2025-07-29T00:00:00Z
opp_1810,acct_0026,discovery,936.87,2024-07-20T00:00:00Z
opp_1811,acct_0043,security_review,529.08,2025-06-09T00:00:00Z
opp_1812,acct_0269,discovery,49632.5,2025-09-06T00:00:00Z
opp_1813,acct_0331,security_review,4007.98,2024-05-07T00:00:00Z
opp_1814,acct_0169,discovery,4083.78,2025-02-02T00:00:00Z
opp_1815,acct_0306,proposal,874.42,2025-12-30T00:00:00Z
opp_1816,acct_0335,security_review,104315.23,2025-09-19T00:00:00Z
opp_1817,acct_0485,closed_won,466.99,2024-08-07T00:00:00Z
opp_1818,acct_0229,proposal,29436.34,2024-04-07T00:00:00Z
opp_1819,acct_0390,proposal,571.13,2025-02-17T00:00:00Z
opp_1820,acct_0385,procurement,515.51,2025-03-16T00:00:00Z
opp_1821,acct_0247,discovery,3089.08,2025-01-03T00:00:00Z
opp_1822,acct_0203,security_review,487.02,2025-12-10T00:00:00Z
opp_1823,acct_0208,procurement,2554.47,2025-05-08T00:00:00Z
opp_1824,acct_0490,procurement,3257.98,2025-05-27T00:00:00Z
opp_1825,acct_0397,proposal,404.2,2024-04-22T00:00:00Z
opp_1826,acct_0426,proposal,257999.34,2025-10-04T00:00:00Z
opp_1827,acct_0367,proposal,896.81,2024-05-04T00:00:00Z
opp_1828,acct_0115,closed_lost,363.08,2024-09-15T00:00:00Z
opp_1829,acct_0250,closed_won,256014.57,2024-08-18T00:00:00Z
opp_1830,acct_0476,closed_won,551.76,2024-11-20T00:00:00Z
opp_1831,acct_0446,closed_won,618.89,2024-06-10T00:00:00Z
opp_1832,acct_0012,closed_lost,33223.57,2025-03-25T00:00:00Z
opp_1833,acct_0162,procurement,156707.1,2025-10-28T00:00:00Z
opp_1834,acct_0270,discovery,184863.63,2025-12-04T00:00:00Z
opp_1835,acct_0030,proposal,874.22,2025-06-16T00:00:00Z
opp_1836,acct_0256,proposal,549.67,2024-02-10T00:00:00Z
opp_1837,acct_0333,closed_lost,7034.72,2024-10-08T00:00:00Z
opp_1838,acct_0084,closed_lost,890.02,2025-07-20T00:00:00Z
opp_1839,acct_0031,security_review,526.37,2024-06-05T00:00:00Z
opp_1840,acct_0047,closed_won,8680.38,2024-07-12T00:00:00Z
opp_1841,acct_0148,closed_won,22309.53,2025-06-16T00:00:00Z
opp_1842,acct_0273,procurement,3845.06,2024-11-24T00:00:00Z
opp_1843,acct_0486,security_review,223832.82,2024-12-11T00:00:00Z
opp_1844,acct_0405,closed_lost,14201.69,2024-08-25T00:00:00Z
opp_1845,acct_0047,closed_won,5655.98,2025-12-17T00:00:00Z
opp_1846,acct_0119,closed_won,7798.15,2025-07-02T00:00:00Z
opp_1847,acct_0448,closed_lost,4081.69,2024-07-06T00:00:00Z
opp_1848,acct_0151,closed_won,4517.99,2024-08-28T00:00:00Z
opp_1849,acct_0065,procurement,1007.92,2024-08-28T00:00:00Z
opp_1850,acct_0137,procurement,6357.15,2024-02-23T00:00:00Z
opp_1851,acct_0264,security_review,5199.91,2025-04-22T00:00:00Z
opp_1852,acct_0247,closed_lost,3333.09,2024-03-29T00:00:00Z
opp_1853,acct_0084,closed_won,887.41,2025-05-04T00:00:00Z
opp_1854,acct_0032,discovery,184252.96,2024-06-21T00:00:00Z
opp_1855,acct_0456,proposal,5529.19,2025-09-01T00:00:00Z
opp_1856,acct_0436,security_review,149374.72,2024-02-18T00:00:00Z
opp_1857,acct_0177,closed_lost,231796.53,2025-03-30T00:00:00Z
opp_1858,acct_0470,procurement,27509.72,2024-12-18T00:00:00Z
opp_1859,acct_0414,closed_lost,27931.8,2024-05-15T00:00:00Z
opp_1860,acct_0352,proposal,199126.0,2024-05-02T00:00:00Z
opp_1861,acct_0209,closed_lost,660.2,2025-09-01T00:00:00Z
opp_1862,acct_0243,closed_won,20430.37,2024-08-19T00:00:00Z
opp_1863,acct_0184,closed_won,165475.25,2025-09-23T00:00:00Z
opp_1864,acct_0090,closed_won,427.47,2025-09-08T00:00:00Z
opp_1865,acct_0250,security_review,174756.39,2025-02-09T00:00:00Z
opp_1866,acct_0205,procurement,119719.53,2025-08-28T00:00:00Z
opp_1867,acct_0124,discovery,105307.11,2025-08-30T00:00:00Z
opp_1868,acct_0470,security_review,28909.48,2024-05-07T00:00:00Z
opp_1869,acct_0305,closed_won,126269.09,2024-06-03T00:00:00Z
opp_1870,acct_0488,closed_lost,538.67,2025-05-02T00:00:00Z
opp_1871,acct_0418,closed_lost,24592.15,2025-05-10T00:00:00Z
opp_1872,acct_0296,procurement,25879.26,2024-05-08T00:00:00Z
opp_1873,acct_0498,closed_won,32534.98,2024-10-02T00:00:00Z
opp_1874,acct_0256,closed_won,753.42,2024-06-01T00:00:00Z
opp_1875,acct_0356,closed_lost,202910.42,2025-07-30T00:00:00Z
opp_1876,acct_0320,closed_won,38982.08,2024-12-27T00:00:00Z
opp_1877,acct_0467,security_review,443.23,2024-12-07T00:00:00Z
opp_1878,acct_0183,discovery,19587.45,2025-09-20T00:00:00Z
opp_1879,acct_0194,procurement,242910.4,2024-08-02T00:00:00Z
opp_1880,acct_0270,discovery,304231.31,2024-12-21T00:00:00Z
opp_1881,acct_0136,proposal,3309.16,2025-06-11T00:00:00Z
opp_1882,acct_0353,closed_won,250030.58,2025-04-03T00:00:00Z
opp_1883,acct_0276,security_review,200489.88,2024-10-07T00:00:00Z
opp_1884,acct_0120,closed_won,767.34,2025-09-06T00:00:00Z
opp_1885,acct_0144,proposal,174256.78,2025-09-07T00:00:00Z
opp_1886,acct_0312,security_review,148785.25,2025-10-11T00:00:00Z
opp_1887,acct_0339,proposal,20902.96,2025-01-28T00:00:00Z
opp_1888,acct_0247,procurement,3130.98,2025-03-08T00:00:00Z
opp_1889,acct_0159,closed_lost,90802.02,2024-02-14T00:00:00Z
opp_1890,acct_0063,security_review,651.32,2025-08-24T00:00:00Z
opp_1891,acct_0233,proposal,396.61,2024-11-28T00:00:00Z
opp_1892,acct_0271,discovery,165828.7,2025-04-06T00:00:00Z
opp_1893,acct_0394,discovery,384.76,2024-10-02T00:00:00Z
opp_1894,acct_0279,closed_won,4439.02,2024-02-19T00:00:00Z
opp_1895,acct_0299,procurement,641.97,2024-07-10T00:00:00Z
opp_1896,acct_0365,closed_won,15102.67,2025-03-11T00:00:00Z
opp_1897,acct_0227,security_review,710.81,2025-11-17T00:00:00Z
opp_1898,acct_0082,closed_won,36173.46,2024-07-01T00:00:00Z
opp_1899,acct_0359,discovery,215538.49,2024-09-17T00:00:00Z
opp_1900,acct_0328,closed_lost,28598.27,2024-02-18T00:00:00Z
opp_1901,acct_0179,closed_won,199636.13,2025-05-10T00:00:00Z
opp_1902,acct_0237,procurement,782.34,2025-10-13T00:00:00Z
opp_1903,acct_0196,closed_lost,899.48,2024-10-14T00:00:00Z
opp_1904,acct_0107,closed_won,111814.41,2024-08-03T00:00:00Z
opp_1905,acct_0145,closed_lost,755.8,2024-08-23T00:00:00Z
opp_1906,acct_0175,proposal,5059.9,2025-09-14T00:00:00Z
opp_1907,acct_0491,closed_lost,5138.87,2024-08-31T00:00:00Z
opp_1908,acct_0445,discovery,180772.49,2024-09-22T00:00:00Z
opp_1909,acct_0424,security_review,719.56,2024-08-02T00:00:00Z
opp_1910,acct_0148,security_review,33479.31,2025-01-28T00:00:00Z
opp_1911,acct_0208,discovery,4506.89,2024-02-21T00:00:00Z
opp_1912,acct_0051,procurement,410.01,2024-08-28T00:00:00Z
opp_1913,acct_0284,proposal,549.79,2024-10-15T00:00:00Z
opp_1914,acct_0204,discovery,20076.54,2025-07-01T00:00:00Z
opp_1915,acct_0291,security_review,133600.88,2024-10-17T00:00:00Z
opp_1916,acct_0043,proposal,663.63,2024-08-12T00:00:00Z
opp_1917,acct_0316,discovery,568.0,2025-02-24T00:00:00Z
opp_1918,acct_0108,closed_lost,5370.38,2025-05-05T00:00:00Z
opp_1919,acct_0032,security_review,264899.11,2026-01-04T00:00:00Z
opp_1920,acct_0330,procurement,17967.45,2025-08-03T00:00:00Z
opp_1921,acct_0131,procurement,159409.12,2024-02-19T00:00:00Z
opp_1922,acct_0175,closed_won,5706.71,2026-01-09T00:00:00Z
opp_1923,acct_0131,discovery,212921.85,2024-10-18T00:00:00Z
opp_1924,acct_0270,discovery,248894.38,2024-02-19T00:00:00Z
